id,inventory_id,inspection_id,inspection_type,engine_starts_properly,engine_starts_properly_notes,engine_idles_properly,engine_idles_properly_notes,engine_noise,engine_noise_notes
38039832,776414,325224,auction,,,,,fail,vibrate noise
38043594,776468,325297,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
38043973,777236,325300,auction,,,fail,Idling Unstable,fail,Knocking Noise
38044121,773715,325308,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFY THE NOISE)
38044305,777446,325312,auction,,,,,fail,HUMMING NOISE
38045208,776216,325322,auction,,,,,fail,Knocking Noise
38046291,777345,325339,auction,,,fail,Idling Unstable,fail,"BELT NOISE,HUMMING NOISE AND KNOCKING NOISE (SUGGEST REPAIR)"
38048454,777124,325359,auction,,,,,fail,GOT ABNORMAL NOISE
38049100,777231,325367,auction,,,,,fail,HUMMING NOISE
38050446,776605,325383,auction,,,,,fail,Belt Noise
38050714,777417,325354,auction,,,,,fail,Belt Noise
38050858,777604,325385,auction,fail,Hard To Start,fail,Idling Unstable,fail,ENGINE ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38051052,776900,325392,auction,fail,HARD START,fail,UNSTABLE IDLING,fail,ABNORMAL NOISE
38051909,777504,325380,auction,,,,,fail,ROUGH NOISE
38052756,777307,325402,auction,,,,,fail,abnormal noise
38053239,777539,325400,auction,,,,,fail,ABNORMAL NOISE
38053298,777281,325404,auction,,,,,fail,Got noise
38054282,777420,325415,auction,,,,,fail,ROUGH AND KNOCKING NOISE
38055219,777505,325424,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE
38057172,775677,325442,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38058887,777516,325452,auction,,,,,fail,ABNORMAL NOISE
38060137,775279,325473,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38060780,777879,325471,auction,,,,,fail,Knocking Noise
38061388,776579,325484,auction,,,,,fail,Belt Noise
38061713,776774,325481,auction,,,fail,Idling Unstable,fail,Knocking Noise
38061748,777974,325485,auction,,,,,fail,BELT NOISE AND HUMMING NOISE
38064267,775817,325500,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38064490,777485,325459,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38064870,777972,325512,auction,,,,,fail,Belt Noise AND HUMMING NOISE
38064913,777810,325511,auction,,,,,fail,Knocking Noise
38065264,775790,325518,auction,,,,,fail,ROUGH NOISE
38065587,776981,325514,auction,,,,,fail,Knocking Noise
38065985,775701,325521,auction,,,,,fail,Belt Noise
38066060,776264,325520,auction,fail,Hard To Start,,,fail,Knocking Noise
38066420,777822,325525,auction,,,,,fail,Knocking Noise
38066512,774492,325534,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFY THE NOISE)
38066578,777076,325531,auction,,,fail,Idling Unstable,,
38066813,777171,325537,auction,,,fail,Idling Unstable,fail,rough
38067602,776199,325524,auction,,,fail,Idling Unstable,,
38067929,777578,325543,auction,,,,,fail,SQUEEKING NOISE AND ABNORMAL VIBRATE ( CANT JUSTIFY WHAT NOISE )
38069091,777970,325552,auction,,,,,fail,Belt Noise AND HUMMING NOISE
38070071,777487,325557,auction,,,,,fail,Belt Noise
38070096,776382,325533,auction,,,,,fail,Knocking Noise AND HUMMING NOISE
38070980,777177,325559,auction,,,,,fail,ROUGH NOISE
38071107,777171,325537,auction,,,fail,Idling Unstable,fail,rough
38073402,777944,325578,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY )
38073689,775740,325587,auction,,,,,fail,ROUGH NOISE
38075823,777439,325605,auction,,,,,fail,GOT NOISE
38076062,777980,325609,auction,,,,,fail,Belt Noise
38077936,778046,325623,auction,fail,Hard To Start,fail,Idling Unstable,fail,Belt Noise
38078010,776824,325627,auction,,,fail,Idling Unstable,,
38081704,775459,325334,auction,,,,,fail,ROUGH NOISE
38082500,778009,325655,auction,,,,,fail,Belt Noise
38083717,778081,325637,auction,fail,Hard To Start,,,fail,HUMMING NOISE
38084910,777195,325284,auction,,,,,fail,Knocking Noise
38085013,777195,325284,auction,,,,,fail,Knocking Noise
38085533,778155,325692,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
38085699,777291,325698,auction,,,,,fail,"ENGINE GOT ABNORMAL NOISE , KNOCKING"
38086260,777359,325701,auction,fail,Hard To Start,,,fail,Belt Noise
38086368,778069,325680,auction,,,,,fail,KNOCKING NOISE
38086430,777807,325668,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38086895,778010,325708,auction,,,,,fail,HUMMING AND KNOCKING NOISE (SUGGETS REPAIR)
38087647,776896,325715,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise
38087766,777443,325721,auction,,,,,fail,abnormal noise
38088806,775812,325722,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE
38089214,765411,325730,auction,,,fail,Idling Unstable,,
38091020,778057,325736,auction,,,,,fail,Knocking Noise
38091736,777631,325743,auction,,,,,fail,ENGINE GOT ABNORMAL NOISE
38091863,775978,325735,auction,,,fail,Idling Unstable,fail,Knocking Noise
38094021,777227,325756,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38094524,777401,325768,auction,,,,,fail,Belt Noise AND HUMMING NOISE
38094536,771502,325767,auction,,,,,fail,ABNORMAL NOISE
38096883,777363,325787,auction,,,,,fail,GOT ABNORMAL SOUND
38097202,776895,325786,auction,,,,,fail,Belt Noise
38098039,778022,325799,auction,,,,,fail,GOT NOISE
38098254,777977,325802,auction,,,,,fail,ABNORMAL NOISE
38098771,775827,325811,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38098790,777374,325807,auction,,,fail,Idling Unstable,fail,Belt Noise AND KNOCKING NOISE (SUGGEST REPAIR)
38099992,776926,325388,auction,fail,Hard To Start,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
38100164,777320,325817,auction,,,,,fail,SQUEAKING NOISE AND ABNORMAL NOISE
38101444,778034,325824,auction,,,,,fail,Knocking Noise
38102098,778149,325763,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38102462,775302,325562,auction,,,,,fail,"ROUGH NOISE, HUMMING NOISE"
38103403,774582,325845,auction,,,,,fail,Knocking Noise
38103704,777360,325836,auction,,,,,fail,GOT ABNORMAL NOISE
38103963,777137,325851,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38104228,777164,325835,auction,,,fail,Idling Unstable,fail,Knocking Noise
38106899,777492,325874,auction,,,,,fail,HUMMING NOISE
38107294,777442,325830,auction,,,,,fail,abnormal noise
38107489,777210,325847,auction,,,,,fail,ABNORMAL NOISE
38108017,776933,325882,auction,fail,Hard To Start,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
38108821,778204,325890,auction,fail,HARD TO START DUE TO BATTERY FLAT,fail,IDLE UNSTABLE,fail,HUMMING NOISE
38109100,778276,325888,auction,,,,,fail,vibrate noise
38109442,774454,325867,auction,,,,,fail,engine got abnormal noise
38109995,777472,325879,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
38110173,772572,325898,auction,,,,,fail,Got noise
38110966,777161,325904,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise
38112866,778104,325924,auction,,,,,fail,HUMMING NOISE
38113926,776682,325922,auction,,,,,fail,Knocking Noise
38115747,777213,325939,auction,,,fail,Idling Unstable,fail,Knocking Noise
38115832,778154,325932,auction,,,,,fail,GOT ABNORMAL SOUND
38115957,776076,325858,auction,,,fail,Idling Unstable,,
38116977,777150,325953,auction,fail,Hard To Start,,,fail,ABNORMAL NOISE ( CANT RECTIFY )
38117301,778463,325940,auction,,,,,fail,ABNORMAL NOISE.
38117422,776973,325447,auction,,,fail,VIBRATE,fail,ABNORMAL NOISE
38118898,778158,325928,auction,fail,Hard To Start,,,fail,"Belt Noise, ROUGH NOISE, HUMMING NOISE"
38119654,778021,325969,auction,,,,,fail,GOT ABNORMAL NOISE
38120066,777918,325921,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY NOISE)
38122644,778500,325983,auction,,,,,fail,KNOCKING NOISE
38123889,776665,325986,auction,,,,,fail,Belt Noise
38124518,776964,325995,auction,,,fail,VIBRATE,fail,ABNORMAL NOISE
38125558,776892,326003,auction,,,,,fail,ENGINE BELT NOISE
38126360,776653,326001,auction,,,,,fail,ABNORMAL NOISE AND BELT NOISE
38127322,778540,326012,auction,,,,,fail,Knocking Noise AND ABNORMAL NOISE
38129394,769279,326021,auction,,,fail,VIBRATE,fail,ABNORMAL NOISE
38129454,778012,326017,auction,,,,,fail,ABNORMAL NOISE ( CANT RECTIFY )
38129882,776573,326026,auction,,,,,fail,Belt Noise
38130096,776648,326020,auction,fail,Hard To Start,,,fail,Knocking Noise
38130250,777475,326030,auction,,,fail,Idling Unstable,,
38135125,776685,326048,auction,,,,,fail,Belt Noise
38135562,776660,326050,auction,,,,,fail,Knocking Noise
38135945,775596,326036,auction,,,,,fail,GOT ABNORMAL NOISE
38139909,778335,326073,auction,,,,,fail,ABNORMAL NOISE
38139937,778354,326074,auction,fail,Hard To Start (BATTERY FLAT),,,,
38140145,777864,326072,auction,fail,HARD TO START,,,,
38142001,776657,326085,auction,,,,,fail,Knocking Noise
38142687,777079,326088,auction,,,,,fail,Knocking Noise
38144406,777285,326097,auction,,,,,fail,Knocking Noise
38145827,776862,326104,auction,,,fail,Idling Unstable,fail,KNOCKING AND BELT NOISE
38147111,777464,326112,auction,,,fail,Idling Unstable,fail,Belt Noise
38147450,777737,326116,auction,fail,Hard To Start,,,,
38151417,778385,326140,auction,,,,,fail,ABNORMAL NOISE
38153640,778406,326162,auction,,,,,fail,HUMMING NOISE
38153781,778242,326166,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
38154529,777484,326179,auction,,,,,fail,ROUGH NOISE & TICKING NOISE
38154664,777850,326175,auction,,,,,fail,ENGINE IDLE SQUEAKING NOISE
38155264,778503,326176,auction,,,,,fail,Knocking Noise
38155760,778599,326185,auction,,,,,fail,HUMMING NOISE
38156061,778484,326191,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
38156114,777756,326192,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY )
38157410,776435,326211,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38158642,777494,326221,auction,fail,Hard To Start,fail,Idling Unstable,fail,-ticking and knocking noise
38159015,778112,326223,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38160921,778717,326242,auction,,,,,fail,HUMMING NOISE
38161551,778648,326247,auction,,,,,fail,Knocking Noise
38161894,778202,326202,auction,,,,,fail,Belt Noise
38162223,777066,326256,auction,,,,,fail,ROUGH NOISE AND BELT  NOISE
38163427,778400,326260,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38163938,778427,326268,auction,,,,,fail,HUMMING NOISE
38164339,778435,326272,auction,,,,,fail,Knocking Noise
38164981,777775,326273,auction,,,,,fail,ROUGH NOISE
38165803,775832,326282,auction,,,,,fail,Belt Noise
38167887,778762,326309,auction,,,fail,Idling Unstable,,
38168425,777898,326305,auction,,,,,fail,ABNORMAL SQUEAKING NOISE (CANNOT JUSTIFY WHAT NOISE)
38168667,778733,326310,auction,,,fail,Idling Unstable,fail,GOT ABNORMAL NOISE
38168945,778667,326298,auction,,,,,fail,Knocking Noise
38169732,776955,326301,auction,,,,,fail,Belt Noise
38170059,777507,326331,auction,,,,,fail,RATTLE AND ABNORMAL NOISE THAT CANNOT JUSTIFIED
38170458,775322,326326,auction,,,,,fail,Belt Noise
38171571,777831,326337,auction,,,fail,Idling Unstable,fail,"BELT NOISE,HUMMING NOISE AND KNOCKING NOISE(SUGGEST REPAIR)"
38171893,778882,326287,auction,,,fail,Idling Unstable,fail,Knocking Noise
38172620,778008,326306,auction,,,,,fail,ABNORMAL NOISE ( CANT RECTIFY )
38173106,769663,326352,auction,,,,,fail,ABNORMAL CLICKING NOISE
38174091,776485,326358,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38175798,777501,326377,auction,,,,,fail,BELT NOISE AND HUMMING NOISE
38177894,777694,326139,auction,,,,,fail,abnormal noise & ticking noise
38178580,777905,326394,auction,,,fail,Idling Unstable,fail,ABNORMAL KNOCKING NOISE (CANNOT JUSTIFY WHAT NOISE)
38179822,778556,326414,auction,,,,,fail,HUMMING NOISE AND ABNORMAL NOISE
38181475,778459,326418,auction,,,fail,Idling Unstable,fail,"BELT NOISE,HUMMING NOISE AND KNOCKING NOISE(SUGGEST REPAIR)"
38182055,778489,326427,auction,,,,,fail,KNOCKING NOISE AND ABNORMAL NOISE
38184580,778663,326440,auction,,,,,fail,Knocking Noise
38186207,778472,326451,auction,,,fail,ENGINE GOT ROUGH NOISE,fail,Knocking Noise
38186241,777241,326457,auction,,,,,fail,ABNORMAL NOISE
38187946,778836,326465,auction,,,,,fail,HUMMING NOISE
38188503,779050,326469,auction,,,,,fail,Belt Noise
38189895,772667,326481,auction,fail,battery weak,,,,
38189897,778698,326486,auction,fail,Hard To Start,,,fail,-ticking noise
38190062,776641,326446,auction,,,,,fail,Belt Noise
38190104,778497,326482,auction,,,,,fail,Belt Noise
38191476,774259,326494,auction,,,,,fail,ABNORMAL NOISE
38191620,778043,326489,auction,,,,,fail,ABNORMAL NOISE
38191680,778657,326492,auction,,,,,fail,GOT ABNORMAL NOISE
38191895,616787,326493,auction,,,fail,Idling Unstable,fail,Belt Noise
38192546,769165,326496,auction,,,,,fail,Knocking Noise
38192806,779060,326497,auction,,,,,fail,KNOCKING NOISE
38193056,779010,326415,auction,,,,,fail,ABNORMAL NOISE
38193107,779010,326415,auction,,,,,fail,ABNORMAL NOISE
38193249,777610,326509,auction,,,,,fail,Belt Noise
38193256,779010,326415,auction,,,,,fail,ABNORMAL NOISE
38193412,777355,326500,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38193739,776545,326490,auction,,,,,fail,Knocking Noise AND BELT NOISE
38194130,778858,326519,auction,,,,,fail,ABNORMAL NOISE
38196694,774423,326529,auction,,,,,fail,GOT ABNORMAL SOUND
38198253,776566,326521,auction,,,,,fail,Belt Noise
38198653,778973,326541,auction,,,,,fail,Knocking Noise
38198759,777017,326551,auction,,,,,fail,ABNORMAL NOISE
38198975,775658,326552,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE
38199723,779157,326556,auction,,,fail,Idling Unstable,fail,Belt Noise
38200154,778480,326564,auction,,,fail,Idling Unstable,fail,Knocking Noise
38201590,778887,326581,auction,fail,HARD TO START SOMETIME,,,fail,BELT NOISE
38201905,777481,326586,auction,fail,Hard To Start,,,fail,Belt Noise
38202277,769146,326557,auction,,,,,fail,Belt Noise
38202517,778567,326532,auction,,,,,fail,Knocking Noise
38202772,778295,326553,auction,,,,,fail,Belt Noise AND HUMMING NOISE
38203870,778493,326600,auction,,,,,fail,Knocking Noise
38204417,769421,326598,auction,,,,,fail,Knocking Noise
38204642,777627,326611,auction,,,,,fail,Knocking Noise
38204713,774538,326610,auction,,,,,fail,ENGINE ABNORMAL NOISE (CANT JUSTIFY THE NOISE)
38204797,778269,326609,auction,,,,,fail,ABNORMAL NOISE
38205289,779153,326614,auction,,,,,fail,GOT NOISE
38206598,779077,326620,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
38206800,775636,326589,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38208531,779177,326639,auction,,,,,fail,Knocking Noise
38211416,778889,326657,auction,,,fail,IDLING UNSTABLE SOMETIME,,
38212385,779073,326662,auction,,,,,fail,GOT ABNORMAL SOUND
38212991,779147,326666,auction,,,,,fail,Knocking Noise
38215594,766052,326692,auction,fail,Hard To Start,,,fail,Belt Noise
38217128,779051,326710,auction,,,,,fail,HUMMING NOISE
38217227,778225,326713,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
38217232,774541,326709,auction,,,,,fail,GOT NOISE
38217794,778959,326716,auction,,,,,fail,Belt Noise
38218169,779183,326717,auction,,,,,fail,ABNORMAL NOISE
38219296,779180,326698,auction,fail,Hard To Start,fail,Idling Unstable,fail,GOT ABNORMAL NOISE
38220440,778424,326642,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY)
38220678,778327,326738,auction,,,fail,Idling Unstable,fail,ABNORMAL SQUEAKING NOISE (CANNOT JUSTIFY WHAT NOISE)
38223308,779476,326751,auction,,,,,fail,Belt Noise
38223671,779188,326737,auction,,,,,fail,GOT ABNORMAL SOUND
38223691,779191,326758,auction,,,,,fail,GOT NOISE
38225585,779462,326770,auction,,,,,fail,Knocking Noise
38225599,777127,326765,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38225622,777785,326750,auction,,,,,fail,HUMMING NOISE
38225953,779181,326771,auction,,,,,fail,Got noise
38229799,778561,326812,auction,,,,,fail,HUMMING NOISE
38229885,777612,326787,auction,,,,,fail,Belt Noise
38232271,777746,326824,auction,,,,,fail,Knocking Noise
38232640,750101,326827,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY )
38233425,777887,326831,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38234479,777479,326836,auction,,,fail,Idling Unstable,fail,"Belt Noise ,HUMMING NOISE, AND KNOCKING NOISE(SUGGEST REPAIR)"
38236328,778219,326847,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38236344,776481,326848,auction,,,,,fail,Knocking Noise
38236809,779335,326851,auction,,,fail,Idling Unstable,,
38237886,778611,326864,auction,,,,,fail,HUMMING NOISE
38238062,778575,326863,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38239155,779042,326868,auction,,,,,fail,ABNORMAL NOISE
38239632,778951,326872,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38239654,776141,326630,auction,,,,,fail,ROUGH NOISE
38240176,776173,326226,auction,,,,,fail,ROUGH NOISE
38240616,776139,326297,auction,,,,,fail,ROUGH NOISE
38240865,775370,326870,auction,,,,,fail,Got noise
38241058,779037,326875,auction,,,,,fail,KNOCKING
38241979,777600,326514,auction,,,,,fail,ABNORMAL NOISE
38242551,776564,326882,auction,,,,,fail,ABNORMAL NOISE
38242672,774069,326867,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise
38243014,779040,326886,auction,,,fail,IDLE NOT STABLE,fail,ABNORMAL NOISE
38243490,777803,326889,auction,,,,,fail,ROUGH SOUND
38244642,778015,326892,auction,,,,,fail,Got noise
38244792,778633,326894,auction,,,,,fail,Knocking Noise
38246637,777971,326891,auction,,,fail,Idling Unstable,fail,Got noise
38246919,774450,326901,auction,,,,,fail,ABNORMAL NOISE
38248482,775925,326910,auction,,,fail,IDLING UNSTABLE,fail,KNOCKING NOISE AND HUMMING NOISE
38248508,777053,326911,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38248845,777251,326913,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38249142,777265,326917,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38249805,777254,326920,auction,,,,,fail,Knocking Noise
38251066,779585,326924,auction,,,fail,IDLING UNSTABLE,fail,BELT NOISE
38252123,776924,326936,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38252332,779620,326940,auction,,,,,fail,ABNORMAL NOISE CANNOT IDENTIFY WHAT NOISE
38252921,773755,326945,auction,,,,,fail,Knocking Noise
38253507,777163,326955,auction,,,,,fail,ROUGH NOISE
38254519,769830,326970,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38255559,775325,326979,auction,fail,Hard To Start,fail,"-Idling Unstable AND MISSFIRING(SUGGEST REPAIR)
- ENGINE DIE OF SOMETIMES",fail,Knocking Noise
38256414,779266,326996,auction,,,,,fail,ABNORMAL NOISE
38256777,779608,326993,auction,fail,Hard To Start,,,,
38257524,777708,327004,auction,,,,,fail,GOT ABNORMAL SOUND
38257907,779124,327014,auction,,,,,fail,GOT NOISE
38259486,778722,326978,auction,,,,,fail,Knocking Noise
38259813,777238,327026,auction,fail,HARD TO START,fail,MISSFIRING,fail,KNOCKING NOISE
38259856,776118,327009,auction,,,,,fail,HUMMING NOISE
38261742,779076,327046,auction,,,,,fail,HUMMING NOISE
38261944,778918,327047,auction,,,,,fail,GOT ABNORMAL NOISE
38262561,776154,327048,auction,fail,Hard To Start,,,fail,Knocking Noise
38265090,779294,326957,auction,fail,HARD TO START,,,fail,ROUGH NOISE
38265172,779627,327074,auction,,,,,fail,ABORMAL NOISE
38265509,776344,327073,auction,,,,,fail,ABNORMAL NOISE
38265868,777545,327084,auction,fail,WHEN START GOT ENGINE GOT ABNORMAL ROUGH NOISE,,,fail,Belt Noise
38265880,770936,327076,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
38265986,768826,327082,auction,,,,,fail,Belt Noise
38268380,776336,327107,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
38269705,779716,327116,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
38269888,777035,327119,auction,,,,,fail,HUMMING NOISE
38269925,779877,327115,auction,,,,,fail,ABNORMAL NOISE
38270891,778885,327124,auction,,,fail,Idling Unstable,fail,GOT KNOCKING NOISE (CANNOT JUSTIFY WHAT NOISE)
38270903,769644,327127,auction,,,,,fail,Belt Noise
38271270,779554,327128,auction,,,,,fail,HUMMING NOISE
38271748,779791,327135,auction,,,fail,Missfiring (SUGGEST REPAIR ),fail,ENGINE ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE )
38273479,779649,327147,auction,,,,,fail,GOT ABNORMAL NOISE
38274111,777990,327149,auction,,,,,fail,Knocking Noise
38274395,779781,327152,auction,,,fail,Missfiring,fail,MODERATE Knocking Noise (SUGGEST REPAIR)
38274410,776477,326990,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38274670,778708,327160,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
38277935,775752,327195,auction,,,,,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
38278514,777423,327192,auction,,,,,fail,ABNORMAL SQUEAKING NOISE (CANNOT JUSTIFY WHAT NOISE)
38278525,776343,327196,auction,,,fail,Idling Unstable and missfiring,fail,Knocking Noise and abnormal noise
38278798,726077,327197,auction,,,fail,Idling Unstable,fail,Belt Noise
38279269,777955,327181,auction,,,,,fail,ROUGH NOISE
38280432,779513,327207,auction,,,,,fail,HUMMING NOISE AND ENGINE DIESEL NOISE
38281923,776074,327140,auction,fail,Hard To Start,fail,Idling Unstable,fail,"Belt Noise, ROUGH NOISE, HUMMING NOISE"
38282484,779965,327166,auction,,,,,fail,ABNORMAL NOISE
38282522,779965,327166,auction,,,,,fail,ABNORMAL NOISE
38283034,779650,327221,auction,,,,,fail,Knocking Noise
38283093,774616,326975,auction,,,,,fail,ROUGH NOISE
38283212,778739,327216,auction,,,,,fail,ABNORMAL NOISE
38284224,780020,327235,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WAHT NOISE )
38284540,780074,327246,auction,,,,,fail,ROUGH NOISE
38287925,779629,327263,auction,,,,,fail,Belt Noise
38287945,778748,327264,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38289012,779855,327253,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38290155,772567,327281,auction,,,,,fail,Knocking Noise
38290994,778028,327293,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38291201,772058,327296,auction,,,,,fail,Belt Noise
38291280,779444,327298,auction,,,,,fail,ABNORMAL NOISE
38291400,779387,327294,auction,,,,,fail,Knocking Noise
38291535,778806,327291,auction,,,,,fail,HUMMING NOISE
38292279,779504,327302,auction,,,,,fail,Knocking Noise AND BELT NOISE
38292318,779504,327302,auction,,,,,fail,Knocking Noise AND BELT NOISE
38296170,779135,327290,auction,,,,,fail,Belt Noise
38296450,778066,327332,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38297230,779595,327335,auction,,,,,fail,GOT ABNORMAL NOISE
38297473,778033,327338,auction,,,,,fail,Knocking Noise AND HUMMING NOISE
38297583,775798,327348,auction,,,,,fail,RATTLE AND ABNORMAL NOISE THAT CANNOT JUSTIFED
38297681,740198,327345,auction,fail,Hard To Start,,,fail,Knocking Noise
38298532,778121,327361,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38299206,779857,327363,auction,,,fail,Idling Unstable,,
38300373,779307,327369,auction,,,,,fail,HUMMING NOISE
38300671,774054,327373,auction,,,fail,Idling Unstable,,
38300734,777174,327374,auction,,,,,fail,ENGINE ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE )
38301752,779874,327389,auction,,,,,fail,ROUGH NOISE
38302008,780048,327388,auction,,,,,fail,Knocking Noise
38302571,779938,327393,auction,,,fail,ENGINE IDLE HIGH (1200-1500RPM) AT HOT IDLE,fail,ROUGH
38303208,779963,327401,auction,,,fail,Idling Unstable,fail,Knocking Noise
38304415,778636,327411,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
38306067,779516,327420,auction,,,,,fail,Belt Noise AND HUMMING NOISE
38306096,779959,327425,auction,fail,Hard To Start,fail,Idling Unstable,,
38306269,740119,327413,auction,fail,Hard To Start,,,fail,Knocking Noise
38306669,780181,327423,auction,,,,,fail,ABNORMAL NOISE
38307026,779989,327430,auction,,,,,fail,GOT ABNORMAL SOUND
38307617,778227,327437,auction,,,,,fail,HUMMING NOISE
38307680,779249,327436,auction,,,,,fail,Belt Noise
38308684,779919,327340,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
38309402,780084,327447,auction,,,,,fail,ROUGH NOISE
38309491,779836,327448,auction,,,,,fail,GOT NOISE
38310319,778702,327458,auction,,,,,fail,Belt Noise
38312320,780190,327366,auction,,,fail,ABNORMAL NOISE,,
38313761,779618,327484,auction,,,,,fail,Belt Noise
38314906,779712,327485,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
38315065,778070,327470,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
38315393,777900,327476,auction,,,fail,engine vibrate,fail,vibrate noise
38316963,779486,327502,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38318687,771663,327512,auction,,,fail,VIBRATE,fail,ABNORMAL NOISE
38319446,779207,327511,auction,fail,HARD TO START,,,fail,ABNORMAL NOISE
38319708,776306,327514,auction,,,fail,Idling Unstable,,
38320167,773470,327433,auction,,,fail,Missfiring,fail,"Knocking Noise , BELT NOISE"
38320356,777994,327519,auction,,,,,fail,Belt Noise
38320626,779428,327522,auction,,,fail,VIBRATE,fail,ABNORMAL NOISE
38320810,778501,327524,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
38322397,779011,327533,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
